d,c,o,h,l,v
2015-10-21 15:00:00,8255.2,8254.35,8258.1,8247.35,0
2015-10-21 15:15:00,8249.1,8255.2,8258.0,8245.4,0
2015-10-23 09:15:00,8308.55,8308.25,8327.05,8308.25,0
2015-10-23 09:30:00,8313.3,8308.8,8316.4,8308.8,0
2015-10-23 09:45:00,8313.7,8312.9,8319.9,8311.35,0
2015-10-23 10:00:00,8308.9,8313.8,8316.1,8300.55,0
2015-10-23 10:15:00,8312.55,8308.4,8313.75,8307.15,0
2015-10-23 10:30:00,8309.8,8312.6,8314.15,8308.1,0
2015-10-23 10:45:00,8308.0,8309.9,8310.65,8306.15,0
2015-10-23 11:00:00,8305.55,8307.65,8311.0,8304.75,0
2015-10-23 11:15:00,8306.3,8305.5,8312.3,8303.4,0
2015-10-23 11:30:00,8307.1,8306.25,8308.85,8300.8,0
2015-10-23 11:45:00,8309.5,8306.9,8312.7,8303.95,0
2015-10-23 12:00:00,8308.45,8309.3,8311.5,8307.45,0
2015-10-23 12:15:00,8304.1,8308.45,8309.85,8303.1,0
2015-10-23 12:30:00,8307.85,8303.9,8307.85,8302.15,0
2015-10-23 12:45:00,8298.55,8307.9,8310.7,8298.55,0
2015-10-23 13:00:00,8296.2,8298.35,8299.75,8289.55,0
2015-10-23 13:15:00,8291.1,8296.1,8300.8,8290.25,0
2015-10-23 13:30:00,8304.95,8291.1,8308.1,8291.1,0
2015-10-23 13:45:00,8309.7,8304.9,8316.05,8304.05,0
2015-10-23 14:00:00,8307.95,8309.8,8312.45,8306.6,0
2015-10-23 14:15:00,8303.9,8307.55,8311.75,8302.45,0
2015-10-23 14:30:00,8290.55,8304.15,8304.15,8280.8,0
2015-10-23 14:45:00,8288.4,8290.3,8299.1,8287.05,0
2015-10-23 15:00:00,8297.9,8288.6,8297.9,8283.15,0
2015-10-23 15:15:00,8296.85,8298.15,8299.9,8294.8,0
2015-10-26 09:15:00,8316.5,8333.65,8335.35,8311.2,0
2015-10-26 09:30:00,8306.6,8317.05,8319.55,8304.4,0
2015-10-26 09:45:00,8302.7,8306.7,8309.8,8292.3,0
2015-10-26 10:00:00,8293.0,8303.85,8305.7,8292.1,0
2015-10-26 10:15:00,8297.95,8292.9,8300.5,8289.9,0
2015-10-26 10:30:00,8294.75,8297.85,8300.35,8292.4,0
2015-10-26 10:45:00,8289.3,8294.85,8295.8,8286.5,0
2015-10-26 11:00:00,8274.1,8289.45,8289.75,8272.2,0
2015-10-26 11:15:00,8278.6,8274.3,8282.95,8274.15,0
2015-10-26 11:30:00,8283.15,8279.0,8285.3,8275.05,0
2015-10-26 11:45:00,8277.85,8283.0,8285.95,8277.55,0
2015-10-26 12:00:00,8278.1,8277.35,8279.65,8272.65,0
2015-10-26 12:15:00,8281.8,8277.85,8284.05,8275.55,0
2015-10-26 12:30:00,8276.35,8281.7,8283.5,8275.9,0
2015-10-26 12:45:00,8269.6,8276.3,8276.3,8263.55,0
2015-10-26 13:00:00,8277.7,8270.0,8278.85,8267.25,0
2015-10-26 13:15:00,8278.35,8278.65,8282.15,8272.9,0
2015-10-26 13:30:00,8285.5,8278.25,8291.05,8278.2,0
2015-10-26 13:45:00,8277.65,8285.9,8286.65,8272.2,0
2015-10-26 14:00:00,8273.1,8277.4,8280.65,8271.4,0
2015-10-26 14:15:00,8271.7,8273.15,8281.9,8269.4,0
2015-10-26 14:30:00,8276.45,8270.85,8283.8,8267.55,0
2015-10-26 14:45:00,8257.65,8277.4,8281.2,8256.9,0
2015-10-26 15:00:00,8259.9,8258.4,8264.55,8254.05,0
2015-10-26 15:15:00,8254.5,8259.85,8265.0,8252.25,0
2015-10-27 09:15:00,8238.9,8232.35,8240.0,8227.9,0
2015-10-27 09:30:00,8239.15,8239.1,8240.9,8232.95,0
2015-10-27 09:45:00,8233.0,8238.9,8241.9,8231.05,0
2015-10-27 10:00:00,8232.7,8233.1,8236.0,8230.1,0
2015-10-27 10:15:00,8230.2,8232.75,8234.45,8228.85,0
2015-10-27 10:30:00,8221.55,8229.85,8230.15,8217.2,0
2015-10-27 10:45:00,8221.8,8221.5,8225.65,8219.45,0
2015-10-27 11:00:00,8221.95,8222.25,8225.2,8220.6,0
2015-10-27 11:15:00,8224.65,8222.0,8225.85,8218.9,0
2015-10-27 11:30:00,8233.45,8224.75,8236.35,8224.45,0
2015-10-27 11:45:00,8232.05,8233.45,8240.8,8231.9,0
2015-10-27 12:00:00,8235.4,8232.15,8235.5,8229.3,0
2015-10-27 12:15:00,8230.95,8235.6,8238.25,8229.6,0
2015-10-27 12:30:00,8229.35,8230.95,8231.35,8225.8,0
2015-10-27 12:45:00,8232.2,8229.85,8235.05,8229.05,0
2015-10-27 13:00:00,8226.3,8232.2,8232.2,8225.3,0
2015-10-27 13:15:00,8231.0,8226.25,8232.35,8225.15,0
2015-10-27 13:30:00,8229.45,8230.75,8234.6,8228.8,0
2015-10-27 13:45:00,8230.65,8229.45,8230.65,8225.2,0
2015-10-27 14:00:00,8231.2,8230.45,8232.05,8224.95,0
2015-10-27 14:15:00,8223.1,8230.9,8231.2,8219.55,0
2015-10-27 14:30:00,8223.75,8222.95,8225.3,8218.8,0
2015-10-27 14:45:00,8221.55,8223.9,8224.15,8217.45,0
2015-10-27 15:00:00,8233.2,8221.8,8238.35,8221.45,0
2015-10-27 15:15:00,8227.85,8233.05,8236.8,8226.5,0
2015-10-28 09:15:00,8198.4,8188.9,8207.6,8182.3,0
2015-10-28 09:30:00,8200.45,8198.4,8201.9,8192.4,0
2015-10-28 09:45:00,8206.2,8200.35,8209.05,8200.35,0
2015-10-28 10:00:00,8203.8,8206.15,8206.25,8200.05,0
2015-10-28 10:15:00,8201.05,8203.25,8206.6,8200.9,0
2015-10-28 10:30:00,8192.9,8201.75,8203.3,8192.9,0
2015-10-28 10:45:00,8198.35,8192.9,8199.55,8191.1,0
2015-10-28 11:00:00,8197.7,8198.25,8202.15,8195.4,0
2015-10-28 11:15:00,8191.75,8197.7,8201.2,8187.65,0
2015-10-28 11:30:00,8189.35,8191.55,8198.05,8187.8,0
2015-10-28 11:45:00,8193.85,8189.55,8197.15,8189.55,0
2015-10-28 12:00:00,8193.0,8194.2,8195.0,8189.6,0
2015-10-28 12:15:00,8192.95,8193.0,8196.6,8189.45,0
2015-10-28 12:30:00,8195.1,8192.7,8198.4,8191.05,0
2015-10-28 12:45:00,8174.75,8194.95,8197.55,8172.4,0
2015-10-28 13:00:00,8163.2,8174.6,8175.25,8162.4,0
2015-10-28 13:15:00,8155.1,8163.15,8165.4,8152.35,0
2015-10-28 13:30:00,8157.25,8155.1,8166.8,8153.4,0
2015-10-28 13:45:00,8169.85,8157.1,8170.55,8155.6,0
2015-10-28 14:00:00,8163.65,8169.85,8173.0,8160.75,0
2015-10-28 14:15:00,8156.85,8163.95,8165.05,8155.35,0
2015-10-28 14:30:00,8139.0,8156.85,8160.6,8137.95,0
2015-10-28 14:45:00,8148.05,8138.6,8148.3,8131.95,0
2015-10-28 15:00:00,8171.2,8147.85,8176.7,8147.85,0
2015-10-28 15:15:00,8177.2,8171.0,8183.2,8171.0,0
2015-10-29 09:15:00,8150.3,8177.0,8177.75,8147.8,0
2015-10-29 09:30:00,8142.3,8150.45,8150.5,8136.1,0
2015-10-29 09:45:00,8136.75,8142.3,8144.45,8134.4,0
2015-10-29 10:00:00,8153.2,8136.75,8153.75,8135.4,0
2015-10-29 10:15:00,8141.85,8153.55,8154.15,8141.25,0
2015-10-29 10:30:00,8140.15,8141.75,8143.85,8139.6,0
2015-10-29 10:45:00,8148.4,8140.1,8148.75,8139.95,0
2015-10-29 11:00:00,8145.45,8148.7,8152.05,8144.25,0
2015-10-29 11:15:00,8141.85,8145.65,8147.9,8140.85,0
2015-10-29 11:30:00,8144.65,8141.45,8146.95,8140.55,0
2015-10-29 11:45:00,8142.75,8144.55,8147.55,8141.2,0
2015-10-29 12:00:00,8142.4,8142.7,8144.6,8139.85,0
2015-10-29 12:15:00,8148.3,8142.2,8149.85,8142.1,0
2015-10-29 12:30:00,8127.65,8148.4,8148.9,8120.95,0
2015-10-29 12:45:00,8120.15,8127.65,8133.65,8119.0,0
2015-10-29 13:00:00,8121.65,8119.9,8129.7,8119.1,0
2015-10-29 13:15:00,8125.7,8122.4,8126.75,8116.6,0
2015-10-29 13:30:00,8124.45,8125.65,8130.45,8124.05,0
2015-10-29 13:45:00,8117.4,8124.6,8124.75,8111.3,0
2015-10-29 14:00:00,8127.4,8117.4,8132.4,8115.9,0
2015-10-29 14:15:00,8127.4,8127.9,8130.35,8119.9,0
2015-10-29 14:30:00,8114.4,8126.95,8128.8,8113.0,0
2015-10-29 14:45:00,8119.15,8114.5,8124.35,8109.25,0
2015-10-29 15:00:00,8115.3,8118.7,8120.9,8108.0,0
2015-10-29 15:15:00,8118.7,8115.1,8118.7,8098.15,0
2015-10-30 09:15:00,8113.55,8123.55,8124.95,8093.1,0
2015-10-30 09:30:00,8111.05,8113.85,8121.5,8110.3,0
2015-10-30 09:45:00,8113.6,8111.4,8116.3,8106.85,0
2015-10-30 10:00:00,8115.05,8113.55,8115.85,8105.5,0
2015-10-30 10:15:00,8123.45,8114.65,8128.35,8114.3,0
2015-10-30 10:30:00,8136.3,8123.5,8142.2,8123.1,0
2015-10-30 10:45:00,8135.2,8137.05,8146.05,8132.3,0
2015-10-30 11:00:00,8136.65,8135.15,8136.65,8124.15,0
2015-10-30 11:15:00,8135.4,8136.35,8136.35,8131.75,0
2015-10-30 11:30:00,8126.15,8135.45,8135.65,8126.0,0
2015-10-30 11:45:00,8137.15,8126.25,8140.95,8125.25,0
2015-10-30 12:00:00,8139.9,8136.5,8142.6,8132.9,0
2015-10-30 12:15:00,8133.45,8140.05,8145.0,8132.35,0
2015-10-30 12:30:00,8122.35,8133.0,8134.35,8122.35,0
2015-10-30 12:45:00,8107.45,8122.0,8122.6,8099.25,0
2015-10-30 13:00:00,8105.2,8107.5,8113.2,8095.15,0
2015-10-30 13:15:00,8103.3,8105.4,8108.95,8098.75,0
2015-10-30 13:30:00,8102.4,8102.9,8106.55,8096.05,0
2015-10-30 13:45:00,8094.75,8104.65,8109.9,8094.3,0
2015-10-30 14:00:00,8078.6,8095.75,8101.6,8078.15,0
2015-10-30 14:15:00,8069.15,8078.6,8086.05,8067.8,0
2015-10-30 14:30:00,8058.75,8069.2,8070.2,8055.1,0
2015-10-30 14:45:00,8056.8,8058.95,8059.95,8044.6,0
2015-10-30 15:00:00,8064.7,8057.05,8078.85,8050.1,0
2015-10-30 15:15:00,8056.35,8064.0,8068.7,8054.0,0
2015-11-02 09:15:00,8037.3,8055.65,8059.45,8033.3,0
2015-11-02 09:30:00,8041.35,8037.6,8041.35,8025.25,0
2015-11-02 09:45:00,8026.75,8041.65,8045.35,8019.5,0
2015-11-02 10:00:00,8024.75,8026.85,8035.8,8021.05,0
2015-11-02 10:15:00,8038.05,8023.75,8040.85,8022.35,0
2015-11-02 10:30:00,8030.75,8038.1,8044.4,8029.5,0
2015-11-02 10:45:00,8027.05,8030.75,8033.35,8025.55,0
2015-11-02 11:00:00,8029.7,8027.1,8034.9,8025.3,0
2015-11-02 11:15:00,8021.9,8029.75,8030.3,8010.75,0
2015-11-02 11:30:00,8015.0,8021.3,8022.2,8007.6,0
2015-11-02 11:45:00,8011.95,8014.4,8019.3,8009.15,0
